id,time,huabinup,xiaoyinup,zhonghbeiindown,zhonghbeiinup,zhonghnanindown,zhonghnaninup,songjinup,xinindown,xianindown,shuginup,lianhindown
1997,2015/12/27 22:20,32,9,10,3,6,2,30,48,10,12,25
1998,2015/12/27 22:25,27,8,7,4,12,5,26,38,14,17,46
1999,2015/12/27 22:30,18,19,14,2,7,2,22,34,8,12,32
2000,2015/12/27 22:35,19,8,10,2,8,3,22,25,10,9,27
2001,2015/12/27 22:40,23,11,9,0,8,4,19,16,13,8,26
2002,2015/12/27 22:45,25,9,7,3,7,3,14,16,13,13,33
2003,2015/12/27 22:50,22,5,7,2,5,3,15,26,8,12,22
2004,2015/12/27 22:55,5,19,6,0,6,3,16,23,10,8,19
2005,2015/12/27 23:00,16,7,5,3,4,3,21,23,3,11,24
2006,2015/12/27 23:05,14,10,8,2,4,4,14,20,9,9,20
2007,2015/12/27 23:10,11,10,5,4,7,2,19,22,6,10,21
2008,2015/12/27 23:15,12,7,7,1,4,1,19,17,10,18,32
2009,2015/12/27 23:20,28,10,11,2,7,0,19,19,7,6,20
2010,2015/12/27 23:25,13,8,11,0,5,2,9,17,7,12,23
2011,2015/12/27 23:30,17,9,9,4,4,4,6,13,5,4,19
2012,2015/12/27 23:35,9,14,11,1,6,3,12,19,4,10,16
2013,2015/12/27 23:40,7,6,4,4,4,2,14,7,5,11,28
2014,2015/12/27 23:45,9,10,9,0,4,3,13,13,5,6,19
2015,2015/12/27 23:50,8,11,7,0,7,2,15,13,5,3,11
2016,2015/12/27 23:55,7,9,7,0,1,0,8,14,1,9,19
2017,2015/12/28 0:00,9,5,7,3,1,1,12,8,2,4,8
2018,2015/12/28 0:05,6,4,0,4,1,0,8,12,6,7,14
2019,2015/12/28 0:10,8,4,5,2,2,3,6,12,2,3,8
2020,2015/12/28 0:15,7,1,2,0,1,3,7,12,5,10,10
2021,2015/12/28 0:20,8,4,5,0,1,1,9,10,6,9,15
2022,2015/12/28 0:25,4,7,2,1,1,2,8,8,6,12,19
2023,2015/12/28 0:30,6,7,4,2,5,0,8,11,4,9,10
2024,2015/12/28 0:35,8,9,3,1,5,3,10,11,4,7,14
2025,2015/12/28 0:40,5,6,2,3,3,1,5,9,4,0,11
2026,2015/12/28 0:45,7,4,4,1,3,3,6,13,5,6,9
2027,2015/12/28 0:50,8,2,2,0,1,0,4,9,3,0,1
2028,2015/12/28 0:55,9,4,3,0,3,0,6,5,3,3,7
2029,2015/12/28 1:00,5,5,6,0,1,0,3,5,4,2,5
2030,2015/12/28 1:05,2,3,5,0,1,2,7,5,3,3,6
2031,2015/12/28 1:10,8,5,4,1,2,0,2,6,1,1,4
2032,2015/12/28 1:15,3,4,3,1,2,0,6,6,0,4,7
2033,2015/12/28 1:20,3,5,0,0,1,1,4,4,7,3,6
2034,2015/12/28 1:25,7,3,3,0,7,0,5,6,0,1,5
2035,2015/12/28 1:30,2,5,1,0,1,0,8,7,0,3,6
2036,2015/12/28 1:35,2,10,7,1,0,0,2,7,1,4,11
2037,2015/12/28 1:40,7,2,1,0,2,2,3,4,0,2,2
2038,2015/12/28 1:45,3,3,3,1,3,1,6,4,1,1,7
2039,2015/12/28 1:50,1,2,2,1,0,0,6,7,3,1,3
2040,2015/12/28 1:55,3,0,0,0,0,0,1,3,5,1,2
2041,2015/12/28 2:00,2,5,1,0,1,1,3,3,1,0,0
2042,2015/12/28 2:05,7,0,5,0,0,1,6,7,4,2,4
2043,2015/12/28 2:10,3,3,2,0,0,0,3,2,3,1,5
2044,2015/12/28 2:15,3,1,0,2,0,2,5,7,0,2,4
2045,2015/12/28 2:20,3,4,2,0,1,0,3,5,6,1,5
2046,2015/12/28 2:25,5,2,2,0,1,0,3,1,2,1,4
2047,2015/12/28 2:30,3,0,1,0,0,0,2,5,0,2,4
2048,2015/12/28 2:35,1,2,0,1,2,0,5,8,0,2,4
2049,2015/12/28 2:40,4,4,4,0,1,0,2,2,0,1,1
2050,2015/12/28 2:45,4,4,1,0,5,0,0,4,2,0,2
2051,2015/12/28 2:50,5,1,1,1,0,1,4,2,1,2,2
2052,2015/12/28 2:55,11,1,2,1,2,1,3,8,2,1,1
2053,2015/12/28 3:00,1,5,1,0,2,0,4,7,1,2,3
2054,2015/12/28 3:05,8,5,3,0,2,1,4,4,7,3,5
2055,2015/12/28 3:10,5,2,1,0,0,1,2,5,3,2,3
2056,2015/12/28 3:15,6,3,3,0,0,0,2,8,3,1,4
2057,2015/12/28 3:20,3,2,1,0,1,0,4,7,2,0,2
2058,2015/12/28 3:25,6,6,1,1,6,0,4,4,5,3,3
2059,2015/12/28 3:30,6,0,0,1,1,1,5,5,3,1,2
2060,2015/12/28 3:35,7,1,0,2,1,0,10,5,4,0,4
2061,2015/12/28 3:40,4,4,0,0,1,0,1,4,9,1,3
2062,2015/12/28 3:45,2,1,2,0,0,0,5,10,1,1,2
2063,2015/12/28 3:50,12,4,3,1,3,1,4,2,4,4,10
2064,2015/12/28 3:55,7,1,0,0,1,1,4,6,3,4,4
2065,2015/12/28 4:00,10,3,4,0,3,0,6,5,5,2,4
2066,2015/12/28 4:05,1,4,0,0,1,1,6,4,6,4,4
2067,2015/12/28 4:10,8,4,0,1,4,0,12,5,8,3,7
2068,2015/12/28 4:15,11,5,2,2,2,1,10,10,6,3,1
2069,2015/12/28 4:20,6,3,1,0,0,1,7,10,6,3,7
2070,2015/12/28 4:25,8,3,2,3,2,0,4,11,8,6,10
2071,2015/12/28 4:30,9,1,1,0,0,1,4,2,4,2,4
2072,2015/12/28 4:35,14,5,3,0,4,0,5,13,2,4,8
2073,2015/12/28 4:40,10,5,3,1,1,0,8,6,6,7,8
2074,2015/12/28 4:45,7,4,2,0,3,1,7,4,13,4,7
2075,2015/12/28 4:50,8,2,1,2,1,0,7,8,13,2,4
2076,2015/12/28 4:55,10,10,3,0,3,0,8,8,4,9,12
2077,2015/12/28 5:00,12,8,3,1,7,0,9,14,8,4,12
2078,2015/12/28 5:05,13,7,2,0,4,2,8,11,7,4,14
2079,2015/12/28 5:10,15,20,5,2,4,0,14,11,5,8,10
2080,2015/12/28 5:15,15,10,0,4,1,2,11,8,19,7,14
2081,2015/12/28 5:20,14,9,2,3,3,1,14,29,22,8,19
2082,2015/12/28 5:25,25,11,3,3,10,4,17,12,17,7,14
2083,2015/12/28 5:30,17,25,7,5,10,1,21,26,15,3,12
2084,2015/12/28 5:35,20,23,7,2,7,1,30,24,16,14,33
2085,2015/12/28 5:40,27,26,11,4,10,2,24,34,19,11,35
2086,2015/12/28 5:45,20,38,7,5,13,6,22,32,23,5,18
2087,2015/12/28 5:50,33,44,8,9,16,9,18,41,15,13,31
2088,2015/12/28 5:55,37,41,16,8,16,5,39,55,19,17,47
2089,2015/12/28 6:00,41,42,13,9,22,6,62,58,23,21,59
2090,2015/12/28 6:05,40,65,7,15,23,17,66,70,26,27,90
2091,2015/12/28 6:10,37,67,10,21,22,17,87,70,36,27,85
2092,2015/12/28 6:15,50,94,13,35,25,18,137,90,57,57,151
2093,2015/12/28 6:20,65,87,15,20,29,28,147,117,66,49,163
2094,2015/12/28 6:25,58,111,17,58,29,34,167,92,108,63,230
2095,2015/12/28 6:30,91,138,23,45,32,37,172,108,92,71,249
2096,2015/12/28 6:35,108,163,18,57,41,42,202,98,134,72,285
2097,2015/12/28 6:40,113,164,25,70,38,56,174,86,134,59,305
2098,2015/12/28 6:45,123,161,32,73,52,38,142,90,141,67,308
2099,2015/12/28 6:50,119,145,23,70,33,34,149,82,116,52,268
2100,2015/12/28 6:55,146,172,27,68,54,32,146,87,132,37,282
2101,2015/12/28 7:00,113,140,32,56,63,40,141,73,139,37,256
2102,2015/12/28 7:05,123,129,28,44,53,39,137,67,135,39,240
2103,2015/12/28 7:10,115,141,47,42,65,51,132,59,159,37,239
2104,2015/12/28 7:15,105,121,29,56,40,47,173,66,146,42,93
2105,2015/12/28 7:20,108,95,44,41,47,34,154,57,155,36,103
2106,2015/12/28 7:25,101,80,52,57,64,26,153,57,125,40,92
2107,2015/12/28 7:30,133,107,59,30,45,26,169,77,151,34,106
2108,2015/12/28 7:35,133,94,102,34,89,33,134,47,151,38,64
2109,2015/12/28 7:40,103,129,80,25,86,25,114,36,175,33,107
2110,2015/12/28 7:45,115,116,67,27,69,29,75,58,145,29,88
2111,2015/12/28 7:50,122,128,58,31,74,27,68,50,164,34,102
2112,2015/12/28 7:55,96,116,52,25,86,19,123,58,123,41,62
2113,2015/12/28 8:00,108,122,73,25,89,29,83,71,141,37,103
2114,2015/12/28 8:05,118,129,65,18,79,20,105,45,146,40,117
2115,2015/12/28 8:10,108,132,61,31,84,19,113,70,139,53,116
2116,2015/12/28 8:15,119,105,84,27,56,28,99,50,148,36,74
2117,2015/12/28 8:20,130,131,76,29,59,22,117,41,144,42,127
2118,2015/12/28 8:25,123,101,84,25,63,23,110,18,139,33,109
2119,2015/12/28 8:30,110,119,79,30,83,22,131,7,157,41,105
2120,2015/12/28 8:35,111,102,78,18,55,15,88,31,162,43,147
2121,2015/12/28 8:40,114,87,66,13,76,20,102,34,188,58,134
2122,2015/12/28 8:45,118,133,65,23,80,26,91,25,153,53,166
2123,2015/12/28 8:50,111,113,82,20,65,26,97,56,161,51,189
2124,2015/12/28 8:55,108,118,93,27,59,19,87,59,157,60,158
2125,2015/12/28 9:00,116,119,79,13,41,23,116,43,140,94,199
2126,2015/12/28 9:05,75,92,77,25,54,25,110,65,119,97,233
2127,2015/12/28 9:10,93,90,71,9,69,18,84,71,123,97,212
2128,2015/12/28 9:15,96,86,55,24,50,34,97,105,124,91,231
2129,2015/12/28 9:20,115,75,53,39,43,22,107,71,138,76,241
2130,2015/12/28 9:25,74,92,42,29,64,24,108,86,140,75,222
2131,2015/12/28 9:30,117,90,43,17,59,25,132,63,121,75,179
2132,2015/12/28 9:35,102,113,57,20,50,35,94,63,130,72,92
2133,2015/12/28 9:40,136,89,73,48,48,12,107,50,163,38,116
2134,2015/12/28 9:45,106,77,77,18,44,33,110,58,149,39,155
2135,2015/12/28 9:50,134,81,64,49,47,23,93,80,155,40,134
2136,2015/12/28 9:55,127,94,67,31,58,9,89,70,74,46,142
2137,2015/12/28 10:00,137,71,66,32,40,58,97,75,88,25,94
2138,2015/12/28 10:05,105,84,42,19,50,39,108,63,75,40,143
2139,2015/12/28 10:10,108,97,31,18,26,34,93,71,83,53,195
2140,2015/12/28 10:15,94,86,45,20,45,26,84,57,108,52,213
2141,2015/12/28 10:20,111,70,48,21,34,26,75,61,103,61,233
2142,2015/12/28 10:25,117,75,40,31,52,27,73,49,118,72,259
2143,2015/12/28 10:30,112,71,37,41,42,28,92,52,82,68,217
2144,2015/12/28 10:35,78,86,43,30,38,33,103,57,103,64,209
2145,2015/12/28 10:40,107,74,44,16,42,22,86,31,57,52,174
2146,2015/12/28 10:45,78,89,32,11,37,27,87,54,61,59,154
2147,2015/12/28 10:50,72,66,35,33,46,40,59,69,55,70,166
2148,2015/12/28 10:55,70,50,32,14,30,20,74,69,82,54,182
2149,2015/12/28 11:00,93,66,41,18,34,29,64,70,59,50,166
2150,2015/12/28 11:05,78,68,46,16,34,31,66,92,84,53,206
2151,2015/12/28 11:10,66,54,35,8,29,26,86,80,87,60,228
2152,2015/12/28 11:15,82,52,34,9,36,26,82,81,78,59,227
2153,2015/12/28 11:20,85,56,46,17,25,23,81,90,76,53,194
2154,2015/12/28 11:25,68,48,35,11,24,31,75,80,81,53,172
2155,2015/12/28 11:30,82,60,24,13,41,21,51,96,89,69,198
2156,2015/12/28 11:35,72,72,29,25,42,16,62,86,79,57,189
2157,2015/12/28 11:40,70,54,35,10,32,16,82,82,91,62,157
2158,2015/12/28 11:45,70,44,26,8,27,29,70,120,86,78,187
2159,2015/12/28 11:50,84,56,32,19,28,15,78,76,75,65,187
2160,2015/12/28 11:55,56,57,24,16,35,16,81,78,70,68,192
2161,2015/12/28 12:00,75,55,32,24,28,19,83,72,64,46,152
2162,2015/12/28 12:05,70,60,27,15,32,24,99,79,55,38,114
2163,2015/12/28 12:10,76,77,26,13,37,20,84,97,64,67,149
2164,2015/12/28 12:15,61,57,26,24,30,27,68,87,40,48,115
2165,2015/12/28 12:20,72,56,29,11,30,22,80,87,52,48,141
2166,2015/12/28 12:25,80,54,29,19,37,28,67,73,52,55,142
2167,2015/12/28 12:30,76,65,36,16,26,32,73,91,33,44,134
2168,2015/12/28 12:35,71,71,39,18,30,35,79,87,51,58,154
2169,2015/12/28 12:40,89,69,39,16,31,32,74,87,47,54,153
2170,2015/12/28 12:45,73,65,35,13,25,24,86,82,50,54,147
2171,2015/12/28 12:50,95,69,42,12,38,21,72,97,74,65,163
2172,2015/12/28 12:55,88,57,38,18,33,39,83,85,45,71,160
2173,2015/12/28 13:00,80,77,29,13,29,29,90,100,50,59,179
2174,2015/12/28 13:05,123,75,53,18,47,34,69,95,44,60,143
2175,2015/12/28 13:10,103,81,54,25,43,33,94,105,62,52,164
2176,2015/12/28 13:15,95,76,46,20,56,35,84,119,68,81,190
2177,2015/12/28 13:20,85,83,42,19,46,26,76,104,64,51,160
2178,2015/12/28 13:25,72,66,38,18,33,30,69,87,60,68,168
2179,2015/12/28 13:30,99,75,58,14,34,40,71,95,61,42,143
2180,2015/12/28 13:35,126,67,58,16,35,25,76,89,39,76,170
2181,2015/12/28 13:40,126,59,38,27,40,27,68,108,49,67,164
2182,2015/12/28 13:45,133,59,59,16,40,21,66,127,48,48,148
2183,2015/12/28 13:50,141,80,75,17,52,35,72,113,52,51,166
2184,2015/12/28 13:55,103,83,62,11,56,20,95,118,58,58,144
2185,2015/12/28 14:00,105,72,47,14,30,34,75,110,65,61,163
2186,2015/12/28 14:05,103,56,55,22,38,33,99,101,63,78,154
2187,2015/12/28 14:10,110,83,55,16,43,21,90,117,42,49,148
2188,2015/12/28 14:15,111,62,44,10,45,34,97,109,50,46,122
2189,2015/12/28 14:20,86,54,41,16,37,24,85,101,65,48,153
2190,2015/12/28 14:25,93,85,41,15,44,37,74,85,58,47,146
2191,2015/12/28 14:30,84,54,31,21,51,32,86,104,49,51,143
2192,2015/12/28 14:35,83,80,32,11,39,40,78,94,59,75,166
2193,2015/12/28 14:40,81,76,39,18,40,30,90,93,66,68,146
2194,2015/12/28 14:45,75,69,33,27,44,36,73,102,53,60,171
2195,2015/12/28 14:50,118,91,43,17,43,24,66,100,51,56,128
2196,2015/12/28 14:55,94,72,33,20,56,44,78,104,46,51,136
2197,2015/12/28 15:00,132,68,51,10,40,34,85,133,48,63,150
2198,2015/12/28 15:05,91,87,34,19,43,41,79,114,60,53,133
2199,2015/12/28 15:10,129,73,47,25,45,27,78,138,62,40,142
2200,2015/12/28 15:15,92,88,36,21,44,29,68,109,46,32,152
2201,2015/12/28 15:20,131,59,35,29,46,41,74,124,59,62,179
2202,2015/12/28 15:25,21,18,40,33,64,24,14,19,12,14,59
2203,2015/12/28 15:30,0,0,45,24,50,29,0,0,0,0,0
2204,2015/12/28 15:35,0,0,37,35,51,11,0,0,0,0,0
2205,2015/12/28 15:40,0,0,40,25,49,26,0,0,0,0,0
2206,2015/12/28 15:45,0,0,47,39,59,36,0,0,0,0,0
2207,2015/12/28 15:50,0,0,37,34,60,24,0,0,0,0,0
2208,2015/12/28 15:55,0,0,53,43,54,34,0,0,0,0,0
2209,2015/12/28 16:00,0,0,37,41,58,42,0,0,0,0,0
2210,2015/12/28 16:05,0,0,37,37,60,30,0,0,0,0,0
2211,2015/12/28 16:10,0,0,37,32,50,28,0,0,0,0,0
2212,2015/12/28 16:15,0,0,43,16,64,30,0,0,0,0,0
2213,2015/12/28 16:20,0,0,43,26,57,24,0,0,0,0,0
2214,2015/12/28 16:25,0,0,53,26,71,29,0,0,0,0,0
2215,2015/12/28 16:30,0,0,52,30,56,28,0,0,0,0,0
2216,2015/12/28 16:35,0,0,36,13,65,31,0,0,0,0,0
2217,2015/12/28 16:40,0,0,26,35,60,25,0,0,0,0,0
2218,2015/12/28 16:45,0,0,31,30,69,16,0,0,0,0,0
2219,2015/12/28 16:50,0,0,39,25,59,20,0,0,0,0,0
2220,2015/12/28 16:55,0,0,44,19,41,19,0,0,0,0,0
2221,2015/12/28 17:00,0,0,43,27,38,16,0,0,0,0,0
2222,2015/12/28 17:05,0,0,49,31,35,26,0,0,0,0,0
2223,2015/12/28 17:10,0,0,46,29,55,13,0,0,0,0,0
2224,2015/12/28 17:15,0,0,43,15,56,22,0,0,0,0,0
2225,2015/12/28 17:20,0,0,49,10,67,23,0,0,0,0,0
2226,2015/12/28 17:25,0,0,37,16,53,30,0,0,0,0,0
2227,2015/12/28 17:30,0,0,62,15,53,15,0,0,0,0,0
2228,2015/12/28 17:35,0,0,57,17,68,27,0,0,0,0,0
2229,2015/12/28 17:40,0,0,63,12,51,13,0,0,0,0,0
2230,2015/12/28 17:45,0,0,52,6,59,20,0,0,0,0,0
2231,2015/12/28 17:50,0,0,51,11,54,17,0,0,0,0,0
2232,2015/12/28 17:55,0,0,43,16,47,15,0,0,0,0,0
2233,2015/12/28 18:00,0,0,30,13,53,13,0,0,0,0,0
2234,2015/12/28 18:05,0,0,32,13,46,20,0,0,0,0,0
2235,2015/12/28 18:10,0,0,35,18,57,12,0,0,0,0,0
2236,2015/12/28 18:15,0,0,20,13,46,18,0,0,0,0,0
2237,2015/12/28 18:20,0,0,32,14,41,12,0,0,0,0,0
2238,2015/12/28 18:25,0,0,37,13,46,12,0,0,0,0,0
2239,2015/12/28 18:30,0,0,31,5,45,14,0,0,0,0,0
2240,2015/12/28 18:35,0,0,16,12,36,14,0,0,0,0,0
2241,2015/12/28 18:40,0,0,25,8,46,7,0,0,0,0,0
2242,2015/12/28 18:45,0,0,20,6,22,13,0,0,0,0,0
2243,2015/12/28 18:50,0,0,29,11,21,12,0,0,0,0,0
2244,2015/12/28 18:55,0,0,30,7,27,15,0,0,0,0,0
2245,2015/12/28 19:00,0,0,16,6,19,9,0,0,0,0,0
2246,2015/12/28 19:05,0,0,21,13,34,9,0,0,0,0,0
2247,2015/12/28 19:10,0,0,27,5,23,12,0,0,0,0,0
2248,2015/12/28 19:15,0,0,30,5,20,10,0,0,0,0,0
2249,2015/12/28 19:20,0,0,19,9,17,17,0,0,0,0,0
2250,2015/12/28 19:25,0,0,21,5,23,9,0,0,0,0,0
2251,2015/12/28 19:30,0,0,14,10,15,5,0,0,0,0,0
2252,2015/12/28 19:35,0,0,22,8,24,10,0,0,0,0,0
2253,2015/12/28 19:40,0,0,22,13,29,5,0,0,0,0,0
2254,2015/12/28 19:45,0,0,17,6,24,8,0,0,0,0,0
2255,2015/12/28 19:50,0,0,24,2,19,12,0,0,0,0,0
2256,2015/12/28 19:55,0,0,17,13,16,13,0,0,0,0,0
2257,2015/12/28 20:00,0,0,16,12,15,9,0,0,0,0,0
2258,2015/12/28 20:05,0,0,14,5,16,13,0,0,0,0,0
2259,2015/12/28 20:10,0,0,14,7,18,18,0,0,0,0,0
2260,2015/12/28 20:15,0,0,17,7,17,14,0,0,0,0,0
2261,2015/12/28 20:20,0,0,24,6,16,17,0,0,0,0,0
2262,2015/12/28 20:25,0,0,16,5,17,12,0,0,0,0,0
2263,2015/12/28 20:30,0,0,21,10,16,10,0,0,0,0,0
2264,2015/12/28 20:35,0,0,15,6,24,8,0,0,0,0,0
2265,2015/12/28 20:40,0,0,18,4,23,9,0,0,0,0,0
2266,2015/12/28 20:45,0,0,12,5,17,8,0,0,0,0,0
2267,2015/12/28 20:50,0,0,20,5,11,8,0,0,0,0,0
2268,2015/12/28 20:55,0,0,19,10,13,6,0,0,0,0,0
2269,2015/12/28 21:00,0,0,21,12,18,15,0,0,0,0,0
2270,2015/12/28 21:05,0,0,20,5,13,15,0,0,0,0,0
2271,2015/12/28 21:10,0,0,13,4,13,7,0,0,0,0,0
2272,2015/12/28 21:15,0,0,19,6,14,9,0,0,0,0,0
2273,2015/12/28 21:20,0,0,14,2,18,6,0,0,0,0,0
2274,2015/12/28 21:25,0,0,15,3,12,8,0,0,0,0,0
2275,2015/12/28 21:30,0,0,13,6,19,9,0,0,0,0,0
2276,2015/12/28 21:35,0,0,15,2,9,6,0,0,0,0,0
2277,2015/12/28 21:40,0,0,13,6,11,6,0,0,0,0,0
2278,2015/12/28 21:45,0,0,13,5,7,8,0,0,0,0,0
2279,2015/12/28 21:50,0,0,21,4,9,10,0,0,0,0,0
2280,2015/12/28 21:55,0,0,18,5,6,5,0,0,0,0,0
2281,2015/12/28 22:00,0,0,15,3,6,5,0,0,0,0,0
2282,2015/12/28 22:05,0,0,11,4,8,4,0,0,0,0,0
2283,2015/12/28 22:10,0,0,10,3,7,7,0,0,0,0,0
2284,2015/12/28 22:15,0,0,10,3,15,3,0,0,0,0,0
2285,2015/12/28 22:20,0,0,12,2,9,4,0,0,0,0,0
2286,2015/12/28 22:25,0,0,14,1,5,3,0,0,0,0,0
2287,2015/12/28 22:30,0,0,8,1,6,5,0,0,0,0,0
2288,2015/12/28 22:35,0,0,10,6,6,2,0,0,0,0,0
2289,2015/12/28 22:40,0,0,13,3,6,5,0,0,0,0,0
2290,2015/12/28 22:45,0,0,6,2,9,4,0,0,0,0,0
2291,2015/12/28 22:50,0,0,13,2,8,3,0,0,0,0,0
2292,2015/12/28 22:55,0,0,9,1,1,2,0,0,0,0,0
2293,2015/12/28 23:00,0,0,9,1,2,2,0,0,0,0,0
2294,2015/12/28 23:05,0,0,8,2,3,3,0,0,0,0,0
2295,2015/12/28 23:10,0,0,7,1,8,6,0,0,0,0,0
2296,2015/12/28 23:15,0,0,7,3,5,2,0,0,0,0,0
2297,2015/12/28 23:20,0,0,8,1,3,4,0,0,0,0,0
2298,2015/12/28 23:25,0,0,9,1,10,6,0,0,0,0,0
2299,2015/12/28 23:30,0,0,11,2,8,2,0,0,0,0,0
2300,2015/12/28 23:35,0,0,2,4,2,4,0,0,0,0,0
2301,2015/12/28 23:40,0,0,9,3,5,2,0,0,0,0,0
2302,2015/12/28 23:45,0,0,5,1,2,4,0,0,0,0,0
2303,2015/12/28 23:50,0,0,7,1,3,3,0,0,0,0,0
2304,2015/12/28 23:55,0,0,4,1,5,3,0,0,0,0,0
2305,2015/12/29 0:00,0,0,7,2,8,2,0,0,0,0,0
2306,2015/12/29 0:05,0,0,5,5,5,3,0,0,0,0,0
2307,2015/12/29 0:10,0,0,5,0,6,3,0,0,0,0,0
2308,2015/12/29 0:15,0,0,6,1,6,1,0,0,0,0,0
2309,2015/12/29 0:20,0,0,2,1,4,2,0,0,0,0,0
2310,2015/12/29 0:25,0,0,4,1,4,0,0,0,0,0,0
2311,2015/12/29 0:30,0,0,7,0,6,1,0,0,0,0,0
2312,2015/12/29 0:35,0,0,3,1,4,3,0,0,0,0,0
2313,2015/12/29 0:40,0,0,7,1,0,0,0,0,0,0,0
2314,2015/12/29 0:45,0,0,4,3,3,1,0,0,0,0,0
2315,2015/12/29 0:50,0,0,3,2,3,0,0,0,0,0,0
2316,2015/12/29 0:55,0,0,4,1,7,1,0,0,0,0,0
2317,2015/12/29 1:00,0,0,3,0,1,3,0,0,0,0,0
2318,2015/12/29 1:05,0,0,3,1,2,4,0,0,0,0,0
2319,2015/12/29 1:10,0,0,2,0,0,1,0,0,0,0,0
2320,2015/12/29 1:15,0,0,0,0,4,4,0,0,0,0,0
2321,2015/12/29 1:20,0,0,5,1,4,0,0,0,0,0,0
2322,2015/12/29 1:25,0,0,2,0,1,2,0,0,0,0,0
2323,2015/12/29 1:30,0,0,2,0,1,0,0,0,0,0,0
2324,2015/12/29 1:35,0,0,6,0,2,0,0,0,0,0,0
2325,2015/12/29 1:40,0,0,1,0,0,1,0,0,0,0,0
2326,2015/12/29 1:45,0,0,1,0,2,0,0,0,0,0,0
2327,2015/12/29 1:50,0,0,2,0,1,1,0,0,0,0,0
2328,2015/12/29 1:55,0,0,1,1,1,1,0,0,0,0,0
2329,2015/12/29 2:00,0,0,5,1,5,0,0,0,0,0,0
2330,2015/12/29 2:05,0,0,3,1,0,1,0,0,0,0,0
2331,2015/12/29 2:10,0,0,2,2,2,0,0,0,0,0,0
2332,2015/12/29 2:15,0,0,1,1,1,0,0,0,0,0,0
2333,2015/12/29 2:20,0,0,1,0,5,0,0,0,0,0,0
2334,2015/12/29 2:25,0,0,1,1,0,1,0,0,0,0,0
2335,2015/12/29 2:30,0,0,3,0,0,0,0,0,0,0,0
2336,2015/12/29 2:35,0,0,1,1,2,0,0,0,0,0,0
2337,2015/12/29 2:40,0,0,2,0,4,0,0,0,0,0,0
2338,2015/12/29 2:45,0,0,4,3,0,0,0,0,0,0,0
2339,2015/12/29 2:50,0,0,0,2,2,2,0,0,0,0,0
2340,2015/12/29 2:55,0,0,1,0,1,0,0,0,0,0,0
2341,2015/12/29 3:00,0,0,3,0,4,1,0,0,0,0,0
2342,2015/12/29 3:05,0,0,1,0,2,1,0,0,0,0,0
2343,2015/12/29 3:10,0,0,1,0,0,1,0,0,0,0,0
2344,2015/12/29 3:15,0,0,1,1,0,1,0,0,0,0,0
2345,2015/12/29 3:20,0,0,2,0,3,1,0,0,0,0,0
2346,2015/12/29 3:25,0,0,4,0,2,0,0,0,0,0,0
2347,2015/12/29 3:30,0,0,2,1,1,0,0,0,0,0,0
2348,2015/12/29 3:35,0,0,0,1,1,0,0,0,0,0,0
2349,2015/12/29 3:40,0,0,1,0,0,0,0,0,0,0,0
2350,2015/12/29 3:45,0,0,1,1,2,1,0,0,0,0,0
2351,2015/12/29 3:50,0,0,0,0,0,0,0,0,0,0,0
2352,2015/12/29 3:55,0,0,2,3,1,0,0,0,0,0,0
2353,2015/12/29 4:00,0,0,2,2,1,1,0,0,0,0,0
2354,2015/12/29 4:05,0,0,2,1,2,0,0,0,0,0,0
2355,2015/12/29 4:10,0,0,3,0,0,0,0,0,0,0,0
2356,2015/12/29 4:15,0,0,1,1,1,0,0,0,0,0,0
2357,2015/12/29 4:20,0,0,0,0,1,0,0,0,0,0,0
2358,2015/12/29 4:25,0,0,3,1,2,2,0,0,0,0,0
2359,2015/12/29 4:30,0,0,1,1,2,3,0,0,0,0,0
2360,2015/12/29 4:35,0,0,3,3,3,1,0,0,0,0,0
2361,2015/12/29 4:40,0,0,0,1,2,0,0,0,0,0,0
2362,2015/12/29 4:45,0,0,1,0,3,1,0,0,0,0,0
2363,2015/12/29 4:50,0,0,2,0,2,1,0,0,0,0,0
2364,2015/12/29 4:55,0,0,2,1,4,1,0,0,0,0,0
2365,2015/12/29 5:00,0,0,3,0,10,0,0,0,0,0,0
2366,2015/12/29 5:05,0,0,2,0,1,2,0,0,0,0,0
2367,2015/12/29 5:10,0,0,5,1,2,1,0,0,0,0,0
2368,2015/12/29 5:15,0,0,2,3,4,3,0,0,0,0,0
2369,2015/12/29 5:20,0,0,8,3,0,2,0,0,0,0,0
2370,2015/12/29 5:25,0,0,2,3,7,0,0,0,0,0,0
2371,2015/12/29 5:30,0,0,3,1,10,3,0,0,0,0,0
2372,2015/12/29 5:35,0,0,4,6,9,4,0,0,0,0,0
2373,2015/12/29 5:40,0,0,12,4,7,3,0,0,0,0,0
2374,2015/12/29 5:45,0,0,9,4,11,2,0,0,0,0,0
2375,2015/12/29 5:50,0,0,8,9,5,7,0,0,0,0,0
2376,2015/12/29 5:55,0,0,5,7,10,9,0,0,0,0,0
2377,2015/12/29 6:00,0,0,5,8,14,8,0,0,0,0,0
2378,2015/12/29 6:05,0,0,10,9,21,6,0,0,0,0,0
2379,2015/12/29 6:10,0,0,5,12,14,16,0,0,0,0,0
2380,2015/12/29 6:15,0,0,15,19,27,17,0,0,0,0,0
2381,2015/12/29 6:20,0,0,12,21,22,30,0,0,0,0,0
2382,2015/12/29 6:25,0,0,14,30,27,29,0,0,0,0,0
